created_at	volume	rank	twitter_id	text	text_clean	text_clean_stopped	node_weights	retweet_count	text_weight	show_text	news
2016-06-13 02:41:00	1										
2016-06-13 02:42:00	1										
2016-06-13 02:43:00	0										
2016-06-13 02:44:00	2										
2016-06-13 02:45:00	0										
2016-06-13 02:46:00	0										
2016-06-13 02:47:00	1										
2016-06-13 02:48:00	0										
2016-06-13 02:49:00	1										
2016-06-13 02:50:00	1										
2016-06-13 02:51:00	0										
2016-06-13 02:52:00	3										
2016-06-13 02:53:00	2										
2016-06-13 02:54:00	0										
2016-06-13 02:55:00	1										
2016-06-13 02:56:00	1										
2016-06-13 02:57:00	2										
2016-06-13 02:58:00	2										
2016-06-13 02:59:00	1										
2016-06-13 03:00:00	1										
2016-06-13 03:01:00	2										
2016-06-13 03:02:00	1										
2016-06-13 03:03:00	2										
2016-06-13 03:04:00	0										
2016-06-13 03:05:00	0										
2016-06-13 03:06:00	1										
2016-06-13 03:07:00	0										
2016-06-13 03:08:00	1										
2016-06-13 03:09:00	2										
2016-06-13 03:10:00	3										
2016-06-13 03:11:00	1										
2016-06-13 03:12:00	0										
2016-06-13 03:13:00	0										
2016-06-13 03:14:00	1										
2016-06-13 03:15:00	2										
2016-06-13 03:16:00	2										
2016-06-13 03:17:00	3										
2016-06-13 03:18:00	0										
2016-06-13 03:19:00	1										
2016-06-13 03:20:00	1										
2016-06-13 03:21:00	0										
2016-06-13 03:22:00	2										
2016-06-13 03:23:00	3										
2016-06-13 03:24:00	4										
2016-06-13 03:25:00	0										
2016-06-13 03:26:00	1										
2016-06-13 03:27:00	0										
2016-06-13 03:28:00	2										
2016-06-13 03:29:00	0										
2016-06-13 03:30:00	1										
2016-06-13 03:31:00	2										
2016-06-13 03:32:00	2										
2016-06-13 03:33:00	2										
2016-06-13 03:34:00	4										
2016-06-13 03:35:00	0										
2016-06-13 03:36:00	1										
2016-06-13 03:37:00	1										
2016-06-13 03:38:00	0										
2016-06-13 03:39:00	1										
2016-06-13 03:40:00	1										
2016-06-13 03:41:00	0										
2016-06-13 03:42:00	1										
2016-06-13 03:43:00	0										
2016-06-13 03:44:00	1										
2016-06-13 03:45:00	1										
2016-06-13 03:46:00	0										
2016-06-13 03:47:00	2										
2016-06-13 03:48:00	1										
2016-06-13 03:49:00	2										
2016-06-13 03:50:00	0										
2016-06-13 03:51:00	3										
2016-06-13 03:52:00	0										
2016-06-13 03:53:00	1										
2016-06-13 03:54:00	1										
2016-06-13 03:55:00	0										
2016-06-13 03:56:00	0										
2016-06-13 03:57:00	0										
2016-06-13 03:58:00	2										
2016-06-13 03:59:00	0										
2016-06-13 04:00:00	1										
2016-06-13 04:01:00	0										
2016-06-13 04:02:00	1										
2016-06-13 04:03:00	2										
2016-06-13 04:04:00	0										
2016-06-13 04:05:00	0										
2016-06-13 04:06:00	1										
2016-06-13 04:07:00	0										
2016-06-13 04:08:00	1										
2016-06-13 04:09:00	0										
2016-06-13 04:10:00	1										
2016-06-13 04:11:00	0										
2016-06-13 04:12:00	4										
2016-06-13 04:13:00	0										
2016-06-13 04:14:00	0										
2016-06-13 04:15:00	0										
2016-06-13 04:16:00	1										
2016-06-13 04:17:00	1										
2016-06-13 04:18:00	1										
2016-06-13 04:19:00	1										
2016-06-13 04:20:00	1										
2016-06-13 04:21:00	1										
2016-06-13 04:22:00	2										
2016-06-13 04:23:00	0										
2016-06-13 04:24:00	0										
2016-06-13 04:25:00	1										
2016-06-13 04:26:00	1										
2016-06-13 04:27:00	1										
2016-06-13 04:28:00	0										
2016-06-13 04:29:00	0										
2016-06-13 04:30:00	2										
2016-06-13 04:31:00	1										
2016-06-13 04:32:00	0										
2016-06-13 04:33:00	1										
2016-06-13 04:34:00	0										
2016-06-13 04:35:00	1										
2016-06-13 04:36:00	0										
2016-06-13 04:37:00	1										
2016-06-13 04:38:00	2										
2016-06-13 04:39:00	1										
2016-06-13 04:40:00	2										
2016-06-13 04:41:00	1										
2016-06-13 04:42:00	0										
2016-06-13 04:43:00	4										
2016-06-13 04:44:00	3										
2016-06-13 04:45:00	1										
2016-06-13 04:46:00	0										
2016-06-13 04:47:00	0										
2016-06-13 04:48:00	1										
2016-06-13 04:49:00	4										
2016-06-13 04:50:00	2										
2016-06-13 04:51:00	1										
2016-06-13 04:52:00	1										
2016-06-13 04:53:00	2										
2016-06-13 04:54:00	0										
2016-06-13 04:55:00	2										
2016-06-13 04:56:00	1										
2016-06-13 04:57:00	1										
2016-06-13 04:58:00	4										
2016-06-13 04:59:00	1										
2016-06-13 05:00:00	1										
2016-06-13 05:01:00	2										
2016-06-13 05:02:00	0										
2016-06-13 05:03:00	2										
2016-06-13 05:04:00	3										
2016-06-13 05:05:00	2										
2016-06-13 05:06:00	2										
2016-06-13 05:07:00	2										
2016-06-13 05:08:00	0										
2016-06-13 05:09:00	5										
2016-06-13 05:10:00	0										
2016-06-13 05:11:00	0										
2016-06-13 05:12:00	1										
2016-06-13 05:13:00	0										
2016-06-13 05:14:00	3										
2016-06-13 05:15:00	3										
2016-06-13 05:16:00	1										
2016-06-13 05:17:00	0										
2016-06-13 05:18:00	1										
2016-06-13 05:19:00	1										
2016-06-13 05:20:00	2										
2016-06-13 05:21:00	1										
2016-06-13 05:22:00	0										
2016-06-13 05:23:00	3										
2016-06-13 05:24:00	2										
2016-06-13 05:25:00	1										
2016-06-13 05:26:00	0										
2016-06-13 05:27:00	1										
2016-06-13 05:28:00	0										
2016-06-13 05:29:00	1										
2016-06-13 05:30:00	1										
2016-06-13 05:31:00	0										
2016-06-13 05:32:00	1										
2016-06-13 05:33:00	1										
2016-06-13 05:34:00	2										
2016-06-13 05:35:00	4										
2016-06-13 05:36:00	3										
2016-06-13 05:37:00	4										
2016-06-13 05:38:00	2										
2016-06-13 05:39:00	2										
2016-06-13 05:40:00	1										
2016-06-13 05:41:00	1										
2016-06-13 05:42:00	5										
2016-06-13 05:43:00	1										
2016-06-13 05:44:00	2										
2016-06-13 05:45:00	1										
2016-06-13 05:46:00	2										
2016-06-13 05:47:00	1										
2016-06-13 05:48:00	1										
2016-06-13 05:49:00	0										
2016-06-13 05:50:00	1										
2016-06-13 05:51:00	1										
2016-06-13 05:52:00	2										
2016-06-13 05:53:00	2										
2016-06-13 05:54:00	0										
2016-06-13 05:55:00	0										
2016-06-13 05:56:00	2										
2016-06-13 05:57:00	3										
2016-06-13 05:58:00	1										
2016-06-13 05:59:00	2										
2016-06-13 06:00:00	0										
2016-06-13 06:01:00	2										
2016-06-13 06:02:00	5										
2016-06-13 06:03:00	1										
2016-06-13 06:04:00	2										
2016-06-13 06:05:00	0										
2016-06-13 06:06:00	1										
2016-06-13 06:07:00	2										
2016-06-13 06:08:00	0										
2016-06-13 06:09:00	0										
2016-06-13 06:10:00	1										
2016-06-13 06:11:00	0										
2016-06-13 06:12:00	3										
2016-06-13 06:13:00	3										
2016-06-13 06:14:00	1										
2016-06-13 06:15:00	5										
2016-06-13 06:16:00	0										
2016-06-13 06:17:00	0										
2016-06-13 06:18:00	1										
2016-06-13 06:19:00	2										
2016-06-13 06:20:00	1										
2016-06-13 06:21:00	1										
2016-06-13 06:22:00	1										
2016-06-13 06:23:00	3										
2016-06-13 06:24:00	0										
2016-06-13 06:25:00	2										
2016-06-13 06:26:00	0										
2016-06-13 06:27:00	3										
2016-06-13 06:28:00	0										
2016-06-13 06:29:00	1										
2016-06-13 06:30:00	1										
2016-06-13 06:31:00	3										
2016-06-13 06:32:00	0										
2016-06-13 06:33:00	0										
2016-06-13 06:34:00	2										
2016-06-13 06:35:00	1										
2016-06-13 06:36:00	0										
2016-06-13 06:37:00	1										
2016-06-13 06:38:00	0										
2016-06-13 06:39:00	0										
2016-06-13 06:40:00	1										
2016-06-13 06:41:00	1										
2016-06-13 06:42:00	2										
2016-06-13 06:43:00	2										
2016-06-13 06:44:00	2										
2016-06-13 06:45:00	3										
2016-06-13 06:46:00	3										
2016-06-13 06:47:00	1										
2016-06-13 06:48:00	1										
2016-06-13 06:49:00	2										
2016-06-13 06:50:00	1										
2016-06-13 06:51:00	0										
2016-06-13 06:52:00	1										
2016-06-13 06:53:00	3										
2016-06-13 06:54:00	3										
2016-06-13 06:55:00	3										
2016-06-13 06:56:00	1										
2016-06-13 06:57:00	0										
2016-06-13 06:58:00	1										
2016-06-13 06:59:00	1										
2016-06-13 07:00:00	1										
2016-06-13 07:01:00	2										
2016-06-13 07:02:00	0										
2016-06-13 07:03:00	1										
2016-06-13 07:04:00	1										
2016-06-13 07:05:00	2										
2016-06-13 07:06:00	2										
2016-06-13 07:07:00	1										
2016-06-13 07:08:00	2										
2016-06-13 07:09:00	2										
2016-06-13 07:10:00	3										
2016-06-13 07:11:00	1										
2016-06-13 07:12:00	3										
2016-06-13 07:13:00	1										
2016-06-13 07:14:00	3										
2016-06-13 07:15:00	2										
2016-06-13 07:16:00	1										
2016-06-13 07:17:00	1										
2016-06-13 07:18:00	0										
2016-06-13 07:19:00	0										
2016-06-13 07:20:00	4										
2016-06-13 07:21:00	4										
2016-06-13 07:22:00	1										
2016-06-13 07:23:00	1										
2016-06-13 07:24:00	1										
2016-06-13 07:25:00	2										
2016-06-13 07:26:00	0										
2016-06-13 07:27:00	2										
2016-06-13 07:28:00	1										
2016-06-13 07:29:00	1										
2016-06-13 07:30:00	2										
2016-06-13 07:31:00	1										
2016-06-13 07:32:00	1										
2016-06-13 07:33:00	2										
2016-06-13 07:34:00	1										
2016-06-13 07:35:00	1										
2016-06-13 07:36:00	0										
2016-06-13 07:37:00	4										
2016-06-13 07:38:00	5										
2016-06-13 07:39:00	3										
2016-06-13 07:40:00	1										
2016-06-13 07:41:00	1										
2016-06-13 07:42:00	0										
2016-06-13 07:43:00	2										
2016-06-13 07:44:00	0										
2016-06-13 07:45:00	1										
2016-06-13 07:46:00	0										
2016-06-13 07:47:00	2										
2016-06-13 07:48:00	1										
2016-06-13 07:49:00	0										
2016-06-13 07:50:00	2										
2016-06-13 07:51:00	0										
2016-06-13 07:52:00	2										
2016-06-13 07:53:00	2										
2016-06-13 07:54:00	2										
2016-06-13 07:55:00	0										
2016-06-13 07:56:00	4										
2016-06-13 07:57:00	2										
2016-06-13 07:58:00	3										
2016-06-13 07:59:00	2										
2016-06-13 08:00:00	3										
2016-06-13 08:01:00	2										
2016-06-13 08:02:00	1										
2016-06-13 08:03:00	1										
2016-06-13 08:04:00	2										
2016-06-13 08:05:00	2										
2016-06-13 08:06:00	1										
2016-06-13 08:07:00	1										
2016-06-13 08:08:00	1										
2016-06-13 08:09:00	2										
2016-06-13 08:10:00	6										
2016-06-13 08:11:00	2										
2016-06-13 08:12:00	1										
2016-06-13 08:13:00	0										
2016-06-13 08:14:00	1										
2016-06-13 08:15:00	1										
2016-06-13 08:16:00	0										
2016-06-13 08:17:00	1										
2016-06-13 08:18:00	2										
2016-06-13 08:19:00	3										
2016-06-13 08:20:00	4										
2016-06-13 08:21:00	0										
2016-06-13 08:22:00	0										
2016-06-13 08:23:00	2										
2016-06-13 08:24:00	1										
2016-06-13 08:25:00	2										
2016-06-13 08:26:00	1										
2016-06-13 08:27:00	3										
2016-06-13 08:28:00	2										
2016-06-13 08:29:00	0										
2016-06-13 08:30:00	2										
2016-06-13 08:31:00	1										
2016-06-13 08:32:00	1										
2016-06-13 08:33:00	2										
2016-06-13 08:34:00	2										
2016-06-13 08:35:00	1										
2016-06-13 08:36:00	0										
2016-06-13 08:37:00	1										
2016-06-13 08:38:00	0										
2016-06-13 08:39:00	1										
2016-06-13 08:40:00	3										
2016-06-13 08:41:00	0										
2016-06-13 08:42:00	3										
2016-06-13 08:43:00	0										
2016-06-13 08:44:00	1										
2016-06-13 08:45:00	3										
2016-06-13 08:46:00	4										
2016-06-13 08:47:00	1										
2016-06-13 08:48:00	0										
2016-06-13 08:49:00	3										
2016-06-13 08:50:00	2										
2016-06-13 08:51:00	1										
2016-06-13 08:52:00	2										
2016-06-13 08:53:00	2										
2016-06-13 08:54:00	2										
2016-06-13 08:55:00	0										
2016-06-13 08:56:00	2										
2016-06-13 08:57:00	0										
2016-06-13 08:58:00	2										
2016-06-13 08:59:00	0										
2016-06-13 09:00:00	1										
2016-06-13 09:01:00	2										
2016-06-13 09:02:00	6										
2016-06-13 09:03:00	1										
2016-06-13 09:04:00	1										
2016-06-13 09:05:00	4										
2016-06-13 09:06:00	2										
2016-06-13 09:07:00	2										
2016-06-13 09:08:00	0										
2016-06-13 09:09:00	1										
2016-06-13 09:10:00	4										
2016-06-13 09:11:00	2										
2016-06-13 09:12:00	1										
2016-06-13 09:13:00	2										
2016-06-13 09:14:00	0										
2016-06-13 09:15:00	1										
2016-06-13 09:16:00	0										
2016-06-13 09:17:00	0										
2016-06-13 09:18:00	2										
2016-06-13 09:19:00	6										
2016-06-13 09:20:00	1										
2016-06-13 09:21:00	5										
2016-06-13 09:22:00	1										
2016-06-13 09:23:00	2										
2016-06-13 09:24:00	3										
2016-06-13 09:25:00	4										
2016-06-13 09:26:00	1										
2016-06-13 09:27:00	2										
2016-06-13 09:28:00	1										
2016-06-13 09:29:00	0										
2016-06-13 09:30:00	4										
2016-06-13 09:31:00	4										
2016-06-13 09:32:00	2										
2016-06-13 09:33:00	2										
2016-06-13 09:34:00	2										
2016-06-13 09:35:00	0										
2016-06-13 09:36:00	1										
2016-06-13 09:37:00	0										
2016-06-13 09:38:00	2										
2016-06-13 09:39:00	0										
2016-06-13 09:40:00	2										
2016-06-13 09:41:00	0										
2016-06-13 09:42:00	2										
2016-06-13 09:43:00	2										
2016-06-13 09:44:00	3										
2016-06-13 09:45:00	0										
2016-06-13 09:46:00	5										
2016-06-13 09:47:00	1										
2016-06-13 09:48:00	2										
2016-06-13 09:49:00	4										
2016-06-13 09:50:00	4										
2016-06-13 09:51:00	1										
2016-06-13 09:52:00	4										
2016-06-13 09:53:00	0										
2016-06-13 09:54:00	2										
2016-06-13 09:55:00	2										
2016-06-13 09:56:00	2										
2016-06-13 09:57:00	2										
2016-06-13 09:58:00	1										
2016-06-13 09:59:00	2										
2016-06-13 10:00:00	3										
2016-06-13 10:01:00	0										
2016-06-13 10:02:00	1										
2016-06-13 10:03:00	1										
2016-06-13 10:04:00	2										
2016-06-13 10:05:00	3										
2016-06-13 10:06:00	2										
2016-06-13 10:07:00	2										
2016-06-13 10:08:00	1										
2016-06-13 10:09:00	0										
2016-06-13 10:10:00	3										
2016-06-13 10:11:00	1										
2016-06-13 10:12:00	1										
2016-06-13 10:13:00	1										
2016-06-13 10:14:00	2										
2016-06-13 10:15:00	3										
2016-06-13 10:16:00	2										
2016-06-13 10:17:00	1										
2016-06-13 10:18:00	2										
2016-06-13 10:19:00	1										
2016-06-13 10:20:00	2										
2016-06-13 10:21:00	0										
2016-06-13 10:22:00	1										
2016-06-13 10:23:00	0										
2016-06-13 10:24:00	6										
2016-06-13 10:25:00	3										
2016-06-13 10:26:00	2										
2016-06-13 10:27:00	3										
2016-06-13 10:28:00	1										
2016-06-13 10:29:00	2										
2016-06-13 10:30:00	3										
2016-06-13 10:31:00	3										
2016-06-13 10:32:00	0										
2016-06-13 10:33:00	1										
2016-06-13 10:34:00	2										
2016-06-13 10:35:00	3										
2016-06-13 10:36:00	4										
2016-06-13 10:37:00	1										
2016-06-13 10:38:00	3										
2016-06-13 10:39:00	3										
2016-06-13 10:40:00	2										
2016-06-13 10:41:00	3										
2016-06-13 10:42:00	1										
2016-06-13 10:43:00	1										
2016-06-13 10:44:00	3										
2016-06-13 10:45:00	1										
2016-06-13 10:46:00	2										
2016-06-13 10:47:00	3										
2016-06-13 10:48:00	3										
2016-06-13 10:49:00	0										
2016-06-13 10:50:00	2										
2016-06-13 10:51:00	2										
2016-06-13 10:52:00	0										
2016-06-13 10:53:00	0										
2016-06-13 10:54:00	1										
2016-06-13 10:55:00	2										
2016-06-13 10:56:00	2										
2016-06-13 10:57:00	4										
2016-06-13 10:58:00	2										
2016-06-13 10:59:00	6										
2016-06-13 11:00:00	5										
2016-06-13 11:01:00	4										
2016-06-13 11:02:00	8										
2016-06-13 11:03:00	2										
2016-06-13 11:04:00	2										
2016-06-13 11:05:00	4										
2016-06-13 11:06:00	1										
2016-06-13 11:07:00	2										
2016-06-13 11:08:00	2										
2016-06-13 11:09:00	5										
2016-06-13 11:10:00	2										
2016-06-13 11:11:00	4										
2016-06-13 11:12:00	0										
2016-06-13 11:13:00	2										
2016-06-13 11:14:00	7										
2016-06-13 11:15:00	3										
2016-06-13 11:16:00	3										
2016-06-13 11:17:00	2										
2016-06-13 11:18:00	4										
2016-06-13 11:19:00	0										
2016-06-13 11:20:00	2										
2016-06-13 11:21:00	3										
2016-06-13 11:22:00	1										
2016-06-13 11:23:00	2										
2016-06-13 11:24:00	2										
2016-06-13 11:25:00	2										
2016-06-13 11:26:00	2										
2016-06-13 11:27:00	0										
2016-06-13 11:28:00	1										
2016-06-13 11:29:00	4										
2016-06-13 11:30:00	6										
2016-06-13 11:31:00	1										
2016-06-13 11:32:00	3										
2016-06-13 11:33:00	1										
2016-06-13 11:34:00	4										
2016-06-13 11:35:00	3										
2016-06-13 11:36:00	2										
2016-06-13 11:37:00	3										
2016-06-13 11:38:00	1										
2016-06-13 11:39:00	2										
2016-06-13 11:40:00	4										
2016-06-13 11:41:00	4										
2016-06-13 11:42:00	3										
2016-06-13 11:43:00	1										
2016-06-13 11:44:00	6										
2016-06-13 11:45:00	6										
2016-06-13 11:46:00	3										
2016-06-13 11:47:00	3										
2016-06-13 11:48:00	2										
2016-06-13 11:49:00	2										
2016-06-13 11:50:00	2										
2016-06-13 11:51:00	1										
2016-06-13 11:52:00	6										
2016-06-13 11:53:00	6										
2016-06-13 11:54:00	3										
2016-06-13 11:55:00	2										
2016-06-13 11:56:00	3										
2016-06-13 11:57:00	4										
2016-06-13 11:58:00	3										
2016-06-13 11:59:00	5										
2016-06-13 12:00:00	1										
2016-06-13 12:01:00	1										
2016-06-13 12:02:00	1										
2016-06-13 12:03:00	1										
2016-06-13 12:04:00	2										
2016-06-13 12:05:00	4										
2016-06-13 12:06:00	4										
2016-06-13 12:07:00	2										
2016-06-13 12:08:00	3										
2016-06-13 12:09:00	3										
2016-06-13 12:10:00	3										
2016-06-13 12:11:00	4										
2016-06-13 12:12:00	3										
2016-06-13 12:13:00	2										
2016-06-13 12:14:00	2										
2016-06-13 12:15:00	4										
2016-06-13 12:16:00	6										
2016-06-13 12:17:00	4										
2016-06-13 12:18:00	2										
2016-06-13 12:19:00	4										
2016-06-13 12:20:00	4										
2016-06-13 12:21:00	4										
2016-06-13 12:22:00	4										
2016-06-13 12:23:00	4										
2016-06-13 12:24:00	1										
2016-06-13 12:25:00	2										
2016-06-13 12:26:00	2										
2016-06-13 12:27:00	1										
2016-06-13 12:28:00	2										
2016-06-13 12:29:00	5										
2016-06-13 12:30:00	1										
2016-06-13 12:31:00	5										
2016-06-13 12:32:00	6										
2016-06-13 12:33:00	3										
2016-06-13 12:34:00	0										
2016-06-13 12:35:00	5										
2016-06-13 12:36:00	5										
2016-06-13 12:37:00	4										
2016-06-13 12:38:00	6										
2016-06-13 12:39:00	7										
2016-06-13 12:40:00	7										
2016-06-13 12:41:00	6										
2016-06-13 12:42:00	3										
2016-06-13 12:43:00	0										
2016-06-13 12:44:00	4										
2016-06-13 12:45:00	6										
2016-06-13 12:46:00	4										
2016-06-13 12:47:00	4										
2016-06-13 12:48:00	7										
2016-06-13 12:49:00	2										
2016-06-13 12:50:00	3										
2016-06-13 12:51:00	4										
2016-06-13 12:52:00	1										
2016-06-13 12:53:00	5										
2016-06-13 12:54:00	4										
2016-06-13 12:55:00	4										
2016-06-13 12:56:00	8										
2016-06-13 12:57:00	10										
2016-06-13 12:58:00	6										
2016-06-13 12:59:00	8										
2016-06-13 13:00:00	9										
2016-06-13 13:01:00	6										
2016-06-13 13:02:00	6										
2016-06-13 13:03:00	2										
2016-06-13 13:04:00	3										
2016-06-13 13:05:00	10										
2016-06-13 13:06:00	6										
2016-06-13 13:07:00	4										
2016-06-13 13:08:00	7										
2016-06-13 13:09:00	6										
2016-06-13 13:10:00	14										
2016-06-13 13:11:00	2										
2016-06-13 13:12:00	6										
2016-06-13 13:13:00	4										
2016-06-13 13:14:00	6										
2016-06-13 13:15:00	6										
2016-06-13 13:16:00	6										
2016-06-13 13:17:00	4										
2016-06-13 13:18:00	7										
2016-06-13 13:19:00	2										
2016-06-13 13:20:00	8										
2016-06-13 13:21:00	4										
2016-06-13 13:22:00	5										
2016-06-13 13:23:00	8										
2016-06-13 13:24:00	3										
2016-06-13 13:25:00	4										
2016-06-13 13:26:00	8										
2016-06-13 13:27:00	7										
2016-06-13 13:28:00	8										
2016-06-13 13:29:00	6										
2016-06-13 13:30:00	8										
2016-06-13 13:31:00	1										
2016-06-13 13:32:00	5										
2016-06-13 13:33:00	8										
2016-06-13 13:34:00	7										
2016-06-13 13:35:00	8										
2016-06-13 13:36:00	5										
2016-06-13 13:37:00	5										
2016-06-13 13:38:00	4										
2016-06-13 13:39:00	9										
2016-06-13 13:40:00	3										
2016-06-13 13:41:00	5										
2016-06-13 13:42:00	14										
2016-06-13 13:43:00	9										
2016-06-13 13:44:00	4										
2016-06-13 13:45:00	3										
2016-06-13 13:46:00	3										
2016-06-13 13:47:00	4										
2016-06-13 13:48:00	5										
2016-06-13 13:49:00	6										
2016-06-13 13:50:00	2										
2016-06-13 13:51:00	3										
2016-06-13 13:52:00	1										
2016-06-13 13:53:00	2										
2016-06-13 13:54:00	1										
2016-06-13 13:55:00	1										
2016-06-13 13:56:00	0										
2016-06-13 13:57:00	8										
2016-06-13 13:58:00	1										
2016-06-13 13:59:00	4										
2016-06-13 14:00:00	4										
2016-06-13 14:01:00	4										
2016-06-13 14:02:00	6										
2016-06-13 14:03:00	2										
2016-06-13 14:04:00	1										
2016-06-13 14:05:00	3										
2016-06-13 14:06:00	3										
2016-06-13 14:07:00	4										
2016-06-13 14:08:00	2										
2016-06-13 14:09:00	6										
2016-06-13 14:10:00	2										
2016-06-13 14:11:00	3										
2016-06-13 14:12:00	4										
2016-06-13 14:13:00	6										
2016-06-13 14:14:00	2										
2016-06-13 14:15:00	3										
2016-06-13 14:16:00	5										
2016-06-13 14:17:00	5										
2016-06-13 14:18:00	6										
2016-06-13 14:19:00	4										
2016-06-13 14:20:00	3										
2016-06-13 14:21:00	4										
2016-06-13 14:22:00	5										
2016-06-13 14:23:00	9										
2016-06-13 14:24:00	1										
2016-06-13 14:25:00	3										
2016-06-13 14:26:00	5										
2016-06-13 14:27:00	2										
